Error,,ItemNo,PartNo,Qty1,Price1,JobNo,JobNotes,QuoteNo,Status,Name,QuoteDet_ID,LookupValForOpp,WorkCode,RowNum_Of_Source_File,LoadedByPython,LoadDate,Source_File,PreviousModDate,LoadForCompany
STRING_TOO_LONG:Job Notes: data value too large: Description: Transparent medium gold  High gloss  85+ Gloss Units  Top Coat Information:  Top coats are transparent colors. The color of the substrate under a top coat will affect the finished appearance. To simulate these colors  a silver metallic or &quot;chrome like&quot; base coat must be used. For the brightest finish use USS 4482 Super Chrome as a base coat. (max length=255):Job_Notes__c --,25866,2,EPA,1.0,17.5,,,15226,EXP,,DCS_37280,DCS_15226,DUMMY,25775,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,2019-07-25,DESERT
INVALID_FIELD:Foreign key external ID: dcs_15928 not found for field E2_Quote_Key__c in entity Opportunity:--,26908,1,PANEL (299-7448-FORD),1.0,67.5,,,15426,EXP,Blast & Coat (Cat Yellow),DCS_39616,DCS_15426,POWDER,26793,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,2019-09-18,DESERT
INVALID_FIELD:Foreign key external ID: dcs_15928 not found for field E2_Quote_Key__c in entity Opportunity:--,26909,1,"PALLET RACK (FDI-8733-A1) 52.656""X45.875""X21.56""",3.0,175.0,,,15427,EXP,Sandblast & Powder Coat,DCS_39617,DCS_15427,POWDER,26794,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,2019-09-18,DESERT
INVALID_FIELD:Foreign key external ID: dcs_15928 not found for field E2_Quote_Key__c in entity Opportunity:--,26910,2,RAL 5024 AXALTA,25.0,5.5,,,15427,EXP,Axalta RAL 5024 Pastel Blue Polyester HFKR11S8. 25 Pound Box PMS 5483,DCS_39618,DCS_15427,POWDER,26795,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,2019-09-18,DESERT
INVALID_FIELD:Foreign key external ID: dcs_15928 not found for field E2_Quote_Key__c in entity Opportunity:--,26911,3,EPA,1.0,33.13,,,15427,EXP,,DCS_39619,DCS_15427,POWDER,26796,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,2019-09-18,DESERT
STRING_TOO_LONG:Job Notes: data value too large: Description: Transparent medium gold  High gloss  85+ Gloss Units  Top Coat Information:  Top coats are transparent colors. The color of the substrate under a top coat will affect the finished appearance. To simulate these colors  a silver metallic or &quot;chrome like&quot; base coat must be used. For the brightest finish use USS 4482 Super Chrome as a base coat. (max length=255):Job_Notes__c --,28546,5,RAL 7022 VITRACOAT,20.0,0.0,,,15744,EXP,Vitracoat Ral 7022 Umbra Grey,DCS_42711,DCS_15744,POWDER,28477,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,2019-12-20,DESERT
STRING_TOO_LONG:Job Notes: data value too large: CANDY GOLD Item: PPB-2331  tooltip  Description: A sparkling gold top coat.  Top Coat Information:  Top coats are transparent colors. The color of the substrate under a top coat will affect the finished appearance. To simulate these colors  a silver metallic or &quot;chrome like&quot; base coat must be used. For the brightest finish use USS 4482 Super Chrome as a base coat.  Weight: 1 lbs (max length=255):Job_Notes__c --,29808,5,PICKUP/DELIVERY,2.0,75.0,,,15968,EXP,Desert Powder 24' Flat Bed Truck Pickup/Delivery,DCS_46202,DCS_15968,DUMMY,29696,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,2020-02-24,DESERT
INVALID_FIELD:Foreign key external ID: dcs_16780 not found for field E2_Quote_Key__c in entity Opportunity:--,30635,5,SERIES N140 TNEMEC TANK WHITE,2.0,0.0,,,16185,EXP,"Tnemec Series N140 Polyamide Epoxy 15BL Tank White
INVALID_FIELD:Foreign key external ID: dcs_16780 not found for field E2_Quote_Key__c in entity Opportunity:--,Part A and Part B, 2 or 10 G",DCS_49244,DCS_16185,POWDER,30572,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,2020-04-03,DESERT
INVALID_FIELD:Foreign key external ID: dcs_16780 not found for field E2_Quote_Key__c in entity Opportunity:--,30636,1,CHASSIS HIB-SBA-74-2 LIQ 2 COAT,50.0,50.82,,,16186,EXP,"Chassis 15.7"" x 15"" x 5.5"" - Abrasive Blast and Two Coat Liquid System",DCS_49245,DCS_16186,DUMMY,30573,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,2020-04-03,DESERT
STRING_TOO_LONG:Job Notes: data value too large: Turbine Coat (Oven Cure) Item: V-171Q  Description:Stainless steel grey with a soft metallic finish. Cerakote V- Series Ceramic Coatings will perform at temperatures up to 1800F and set the industry standard in high temperature coatings. V-Series coatings are a line of oven cured  ready to spray ceramic coatings.   Note: Most V-Series high temperature coatings are also available in the C-Series line of air cure high temperature coatings. (max length=255):Job_Notes__c --,37155,1,CLUB CHAIR-REFINISH,9.0,75.0,,,17421,EXP,"Standard Club Chair-Blast, Powder Prime and Powder Top Coat",DCS_65420,DCS_17421,DUMMY,37029,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,2021-03-02,DESERT
STRING_TOO_LONG:Job Notes: data value too large: Turbine Coat (Oven Cure) Item: V-171Q  Description:Stainless steel grey with a soft metallic finish. Cerakote V- Series Ceramic Coatings will perform at temperatures up to 1800F and set the industry standard in high temperature coatings. V-Series coatings are a line of oven cured  ready to spray ceramic coatings.   Note: Most V-Series high temperature coatings are also available in the C-Series line of air cure high temperature coatings. (max length=255):Job_Notes__c --,37844,1,"GUARDRAILS 6'6""X1'10""",5.0,130.0,,,17550,EXP,Sandblast & Powder Coat,DCS_66905,DCS_17550,POWDER,37702,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,2021-04-09,DESERT
INVALID_FIELD:Foreign key external ID: dcs_18578 not found for field E2_Quote_Key__c in entity Opportunity:--,39620,18,"PLATE 34""X43""",1.0,30.0,,,17868,EXP,Sandblast Only,DCS_70343,DCS_17868,POWDER,39513,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,2021-07-06,DESERT
INVALID_FIELD:Foreign key external ID: dcs_18578 not found for field E2_Quote_Key__c in entity Opportunity:--,39621,19,"PLATE 34""X36""",1.0,25.0,,,17868,EXP,Sandblast Only,DCS_70344,DCS_17868,POWDER,39514,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,2021-07-06,DESERT
INVALID_FIELD:Foreign key external ID: dcs_18578 not found for field E2_Quote_Key__c in entity Opportunity:--,39622,20,"PLATE 34""X43""",1.0,30.0,,,17868,EXP,Sandblast Only,DCS_70345,DCS_17868,POWDER,39515,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,2021-07-06,DESERT
INVALID_FIELD:Foreign key external ID: dcs_18578 not found for field E2_Quote_Key__c in entity Opportunity:--,39623,21,"PLATE 34""X35""",1.0,25.0,,,17868,EXP,Sandblast Only,DCS_70346,DCS_17868,POWDER,39516,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,2021-07-06,DESERT
INVALID_FIELD:Foreign key external ID: dcs_18578 not found for field E2_Quote_Key__c in entity Opportunity:--,39624,22,"PLATE 34""X31""",1.0,22.5,,,17868,EXP,Sandblast Only,DCS_70347,DCS_17868,POWDER,39517,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,2021-07-06,DESERT
INVALID_FIELD:Foreign key external ID: dcs_18578 not found for field E2_Quote_Key__c in entity Opportunity:--,39625,23,"PLATE 34""X43""",1.0,30.0,,,17868,EXP,Sandblast Only,DCS_70348,DCS_17868,POWDER,39518,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,2021-07-06,DESERT
INVALID_FIELD:Foreign key external ID: dcs_19316 not found for field E2_Quote_Key__c in entity Opportunity:--,43561,4,SERIES N140 TNEMEC TANK WHITE,2.0,0.0,,,18565,EXP,"Tnemec Series N140 Polyamide Epoxy 15BL Tank White
INVALID_FIELD:Foreign key external ID: dcs_19316 not found for field E2_Quote_Key__c in entity Opportunity:--,Part A and Part B, 2 or 10 G",DCS_78403,DCS_18565,POWDER,43320,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,2021-12-15,DESERT
INVALID_FIELD:Foreign key external ID: dcs_19316 not found for field E2_Quote_Key__c in entity Opportunity:--,43562,5,SERIES 1075 TNEMEC,1.0,0.0,,,18565,EXP,"Tnemec Series 1075 Aliphatic Acrylic Polyurethane
INVALID_FIELD:Foreign key external ID: dcs_19316 not found for field E2_Quote_Key__c in entity Opportunity:--,Color:   RAL-5015_____________",DCS_78404,DCS_18565,POWDER,43321,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,2021-12-15,DESERT
INVALID_FIELD:Foreign key external ID: dcs_19316 not found for field E2_Quote_Key__c in entity Opportunity:--,43563,1,"DISCHARGE HEAD 32""X18""",1.0,275.0,81041-01,,18566,WON,Sandblast Only,DCS_78405,DCS_18566,POWDER,43322,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,2021-09-02,DESERT
INVALID_FIELD:Foreign key external ID: dcs_19318 not found for field E2_Quote_Key__c in entity Opportunity:--,43569,1,"FRAME 15'2""X6'8""X2'",1.0,350.0,,,18568,EXP,Sandblast & Powder Coat (Mask desired areas),DCS_78418,DCS_18568,DUMMY,43328,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,2021-12-15,DESERT
INVALID_FIELD:Foreign key external ID: dcs_19318 not found for field E2_Quote_Key__c in entity Opportunity:--,43570,2,"FRAME 15'2""X6'10""X2'",1.0,350.0,,,18568,EXP,Sandblast & Powder Coat (Mask desired areas),DCS_78419,DCS_18568,DUMMY,43329,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,2021-12-15,DESERT
INVALID_FIELD:Foreign key external ID: dcs_19318 not found for field E2_Quote_Key__c in entity Opportunity:--,43571,3,"FRAME 15'2""X9'8""X2'",1.0,500.0,,,18568,EXP,Sandblast & Powder Coat (Mask desired areas),DCS_78420,DCS_18568,DUMMY,43330,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,2021-12-15,DESERT
INVALID_FIELD:Foreign key external ID: dcs_19318 not found for field E2_Quote_Key__c in entity Opportunity:--,43572,4,"COLUMNS 12'X3""X3""",4.0,40.0,,,18568,EXP,Sandblast & Powder Coat (Mask desired areas),DCS_78421,DCS_18568,DUMMY,43331,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,2021-12-15,DESERT
INVALID_FIELD:Foreign key external ID: dcs_19318 not found for field E2_Quote_Key__c in entity Opportunity:--,43573,5,TOUCH-UP,1.0,40.0,,,18568,EXP,,DCS_78422,DCS_18568,DUMMY,43332,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,2021-12-15,DESERT
INVALID_FIELD:Foreign key external ID: dcs_19318 not found for field E2_Quote_Key__c in entity Opportunity:--,43574,6,STANDARD IN-STOCK POWDER,30.0,0.0,,,18568,EXP,,DCS_78423,DCS_18568,DUMMY,43333,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,2021-12-15,DESERT
INVALID_FIELD:Foreign key external ID: dcs_19807 not found for field E2_Quote_Key__c in entity Opportunity:--,46633,8,"FRAMES FR3006 8'X2'4""X1'9""",10.0,200.0,82708-08,,19114,WON,Sandblast & Powder Coat,DCS_84805,DCS_19114,POWDER,46406,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,2022-01-28,DESERT
INVALID_FIELD:Foreign key external ID: dcs_19807 not found for field E2_Quote_Key__c in entity Opportunity:--,46634,9,"FRAMES FR3007 6'9""X2'4""X1'8""",2.0,170.0,82708-09,,19114,WON,Sandblast & Powder Coat,DCS_84806,DCS_19114,POWDER,46407,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,2022-01-28,DESERT
INVALID_FIELD:Foreign key external ID: dcs_19807 not found for field E2_Quote_Key__c in entity Opportunity:--,46635,10,STANDARD IN-STOCK BLACK,125.0,0.0,82708-10,,19114,WON,,DCS_84807,DCS_19114,POWDER,46408,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,2022-01-28,DESERT
INVALID_FIELD:Foreign key external ID: dcs_19807 not found for field E2_Quote_Key__c in entity Opportunity:--,46636,11,EPA FEE,1.0,293.0,82708-11,,19114,WON,Environmental Fee,DCS_84808,DCS_19114,POWDER,46409,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,2022-01-28,DESERT
INVALID_FIELD:Foreign key external ID: dcs_19807 not found for field E2_Quote_Key__c in entity Opportunity:--,46637,1,ACTION FAB 367-4609-10,10.0,90.0,,,19115,EXP,"Door 79.69""x32.54""",DCS_84821,DCS_19115,POWDER,46410,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,2022-05-11,DESERT
INVALID_FIELD:Foreign key external ID: dcs_19807 not found for field E2_Quote_Key__c in entity Opportunity:--,46638,2,ACTION FAB 367-4609-11,5.0,110.0,,,19115,EXP,"Door w/ 2 doors 79.69""x32.54""",DCS_84822,DCS_19115,POWDER,46411,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,2022-05-11,DESERT
INVALID_FIELD:Foreign key external ID: dcs_19807 not found for field E2_Quote_Key__c in entity Opportunity:--,46639,3,ACTION FAB 367-4609-12,5.0,110.0,,,19115,EXP,"Door w/ 2 doors 79.69""x32.54""",DCS_84823,DCS_19115,POWDER,46412,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,2022-05-11,DESERT
INVALID_FIELD:Foreign key external ID: dcs_19807 not found for field E2_Quote_Key__c in entity Opportunity:--,46640,4,ACTION FAB 367-4609-17,5.0,100.0,,,19115,EXP,"Door w/ 1 door 79.69""x32.54""",DCS_84824,DCS_19115,POWDER,46413,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,2022-05-11,DESERT
INVALID_FIELD:Foreign key external ID: dcs_19807 not found for field E2_Quote_Key__c in entity Opportunity:--,46641,5,ACTION FAB 367-4609-19,10.0,100.0,,,19115,EXP,"Door w/2 doors 79.69""x32.54""",DCS_84825,DCS_19115,POWDER,46414,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,2022-05-11,DESERT
INVALID_FIELD:Foreign key external ID: dcs_20060 not found for field E2_Quote_Key__c in entity Opportunity:--,48083,2,"FRAMES (M108) 5'1""X7'1""",2.0,285.0,,,19354,EXP,Sandblast & Powder Coat,DCS_87992,DCS_19354,POWDER,47813,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,2022-06-30,DESERT
INVALID_FIELD:Foreign key external ID: dcs_20060 not found for field E2_Quote_Key__c in entity Opportunity:--,48084,3,"FRAMES (M112) 7'1""X5'1""",12.0,295.0,,,19354,EXP,Sandblast & Powder Coat,DCS_87993,DCS_19354,POWDER,47814,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,2022-06-30,DESERT
INVALID_FIELD:Foreign key external ID: dcs_20060 not found for field E2_Quote_Key__c in entity Opportunity:--,48085,4,"FRAMES (M106) 7'1""X5'1""",2.0,295.0,,,19354,EXP,Sandblast & Powder Coat,DCS_87994,DCS_19354,POWDER,47815,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,2022-06-30,DESERT
INVALID_FIELD:Foreign key external ID: dcs_20060 not found for field E2_Quote_Key__c in entity Opportunity:--,48086,5,TIGER MATTE 49/62220,264.0,0.0,,,19354,EXP,Bronze C34,DCS_87995,DCS_19354,DUMMY,47816,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,2022-06-30,DESERT
INVALID_FIELD:Foreign key external ID: dcs_20060 not found for field E2_Quote_Key__c in entity Opportunity:--,48087,6,POWDER ORDER,1.0,2640.0,,,19354,EXP,,DCS_87996,DCS_19354,DUMMY,47817,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,2022-06-30,DESERT
INVALID_FIELD:Foreign key external ID: dcs_20060 not found for field E2_Quote_Key__c in entity Opportunity:--,48088,7,EPA FEE,1.0,406.0,,,19354,EXP,Environmental Fee,DCS_87997,DCS_19354,DUMMY,47818,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,2022-06-30,DESERT
INVALID_FIELD:Foreign key external ID: dcs_20199 not found for field E2_Quote_Key__c in entity Opportunity:--,48688,1,"PANEL (15706.01A) 30.222""X30.904""",20.0,37.5,,,19435,EXP,Chemical Clean & Powder Coat,DCS_89442,DCS_19435,TEFLON,48399,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,2022-07-22,DESERT
INVALID_FIELD:Foreign key external ID: dcs_20199 not found for field E2_Quote_Key__c in entity Opportunity:--,48689,2,"PANEL (15706.02A) 50.364""X31.614""",20.0,60.0,,,19435,EXP,Chemical Clean & Powder Coat,DCS_89443,DCS_19435,TEFLON,48400,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,2022-07-22,DESERT
INVALID_FIELD:Foreign key external ID: dcs_20199 not found for field E2_Quote_Key__c in entity Opportunity:--,48690,3,"ANGLE (15706.03A) 46""X1.972""",40.0,7.5,,,19435,EXP,Chemical Clean & Powder Coat,DCS_89444,DCS_19435,TEFLON,48401,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,2022-07-22,DESERT
INVALID_FIELD:Foreign key external ID: dcs_20199 not found for field E2_Quote_Key__c in entity Opportunity:--,48691,4,"ANGLE (15706.04A) 47.79""X4.691""",20.0,10.5,,,19435,EXP,Chemical Clean & Powder Coat,DCS_89445,DCS_19435,TEFLON,48402,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,2022-07-22,DESERT
INVALID_FIELD:Foreign key external ID: dcs_20235 not found for field E2_Quote_Key__c in entity Opportunity:--,48848,66,"244_111M88 STANCHION 5'-3""X2""X2",1.0,75.0,,,19444,EXP,"Blast, Prime and Powder Coat",DCS_91593,DCS_19444,POWDER,49200,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,2022-07-26,DESERT
INVALID_FIELD:Foreign key external ID: dcs_20235 not found for field E2_Quote_Key__c in entity Opportunity:--,48849,67,"244_111M90 STANCHION 4'-1.75""X2""X2",1.0,70.0,,,19444,EXP,"Blast, Prime and Powder Coat",DCS_91594,DCS_19444,POWDER,49201,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,2022-07-26,DESERT
INVALID_FIELD:Foreign key external ID: dcs_20235 not found for field E2_Quote_Key__c in entity Opportunity:--,48850,68,"244_111M91 STANCHION 3'-11""X2""X2",2.0,50.0,,,19444,EXP,"Blast, Prime and Powder Coat",DCS_91595,DCS_19444,POWDER,49202,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,2022-07-26,DESERT
INVALID_FIELD:Foreign key external ID: dcs_20235 not found for field E2_Quote_Key__c in entity Opportunity:--,48851,69,"244_111M95 STANCHION 7'-10.5""X2""X2""",1.0,100.0,,,19444,EXP,"Blast, Prime and Powder Coat",DCS_91596,DCS_19444,POWDER,49203,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,2022-07-26,DESERT
INVALID_FIELD:Foreign key external ID: dcs_20235 not found for field E2_Quote_Key__c in entity Opportunity:--,48852,70,"244_111M97 STANCHION 3'-11""X2""X2",2.0,50.0,,,19444,EXP,"Blast, Prime and Powder Coat",DCS_91597,DCS_19444,POWDER,49204,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,2022-07-26,DESERT
INVALID_FIELD:Foreign key external ID: dcs_20281 not found for field E2_Quote_Key__c in entity Opportunity:--,49028,33,ACTION FAB M117-AD-0054,1.0,90.0,,,19469,EXP,"Door 84""x27.83""
INVALID_FIELD:Foreign key external ID: dcs_20281 not found for field E2_Quote_Key__c in entity Opportunity:--,GR-16",DCS_90616,DCS_19469,POWDER,48712,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,2022-08-04,DESERT
INVALID_FIELD:Foreign key external ID: dcs_20281 not found for field E2_Quote_Key__c in entity Opportunity:--,49029,34,ACTION FAB M117-AD-0066,1.0,90.0,,,19469,EXP,"Door 85""x27.83""
INVALID_FIELD:Foreign key external ID: dcs_20281 not found for field E2_Quote_Key__c in entity Opportunity:--,GR-16",DCS_90617,DCS_19469,POWDER,48713,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,2022-08-04,DESERT
INVALID_FIELD:Foreign key external ID: dcs_20419 not found for field E2_Quote_Key__c in entity Opportunity:--,49709,13,"CORE SUPPORT BRACKET 96""X7.196""",2.0,85.0,,,19593,EXP,"Sandblast. Prime (2 Coats), and Paint",DCS_92013,DCS_19593,POWDER,49538,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,2022-09-02,DESERT
INVALID_FIELD:Foreign key external ID: dcs_20419 not found for field E2_Quote_Key__c in entity Opportunity:--,49710,14,"BASE ASSEMBLY 240""X84""X81""",2.0,6500.0,,,19593,EXP,"Sandblast. Prime (2 Coats), and Paint",DCS_92014,DCS_19593,DUMMY,49539,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,2022-09-02,DESERT
INVALID_FIELD:Foreign key external ID: dcs_20419 not found for field E2_Quote_Key__c in entity Opportunity:--,49711,1,"DOOR FRAME 128""X56""",1.0,625.0,,,19594,EXP,Sandblast & Powder Coat,DCS_92015,DCS_19594,POWDER,49540,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,2022-09-06,DESERT
INVALID_FIELD:Foreign key external ID: dcs_20419 not found for field E2_Quote_Key__c in entity Opportunity:--,49712,2,"DOOR 120""X48""",1.0,325.0,,,19594,EXP,Sandblast & Powder Coat,DCS_92016,DCS_19594,POWDER,49541,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,2022-09-06,DESERT
INVALID_FIELD:Foreign key external ID: dcs_20419 not found for field E2_Quote_Key__c in entity Opportunity:--,49713,3,PROVIDED POWDER,10.0,0.0,,,19594,EXP,,DCS_92017,DCS_19594,POWDER,49542,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,2022-09-06,DESERT
INVALID_FIELD:Foreign key external ID: dcs_20419 not found for field E2_Quote_Key__c in entity Opportunity:--,49714,4,EPA FEE,1.0,47.5,,,19594,EXP,Environmental Fee,DCS_92018,DCS_19594,POWDER,49543,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,2022-09-06,DESERT
INVALID_FIELD:Foreign key external ID: dcs_20419 not found for field E2_Quote_Key__c in entity Opportunity:--,49715,1,DOOR/WINDOW FRAMES 9'X3',12.0,250.0,,,19595,EXP,Scuff and Powder Coat,DCS_92019,DCS_19595,DUMMY,49544,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,2022-09-06,DESERT
INVALID_FIELD:Foreign key external ID: dcs_20419 not found for field E2_Quote_Key__c in entity Opportunity:--,49716,2,STANDARD IN-STOCK WHITE,50.0,0.0,,,19595,EXP,,DCS_92020,DCS_19595,DUMMY,49545,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,2022-09-06,DESERT
INVALID_FIELD:Foreign key external ID: dcs_20419 not found for field E2_Quote_Key__c in entity Opportunity:--,49717,3,EPA FEE,1.0,150.0,,,19595,EXP,Environmental Fee,DCS_92021,DCS_19595,DUMMY,49546,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,2022-09-06,DESERT
INVALID_FIELD:Foreign key external ID: dcs_20520 not found for field E2_Quote_Key__c in entity Opportunity:--,50266,34,ACTION FAB MP0-PD-138093,10.0,3.0,,,19678,EXP,"Brace 9""x5.38""
INVALID_FIELD:Foreign key external ID: dcs_20525 not found for field E2_Quote_Key__c in entity Opportunity:--,50274,42,ACTION FAB MP0-SBD-138030,12.0,32.0,,,19678,EXP,"Panel 30.587""x31.366""x.75""
INVALID_FIELD:Foreign key external ID: dcs_20525 not found for field E2_Quote_Key__c in entity Opportunity:--,GR-16",DCS_93021,DCS_19678,POWDER,50088,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,2022-09-23,DESERT
INVALID_FIELD:Foreign key external ID: dcs_20525 not found for field E2_Quote_Key__c in entity Opportunity:--,50275,41,ACTION FAB MP0-SB-138026,40.0,7.5,,,19678,EXP,"Bracket 24.152""x8.032""
INVALID_FIELD:Foreign key external ID: dcs_20525 not found for field E2_Quote_Key__c in entity Opportunity:--,GR-16",DCS_93020,DCS_19678,POWDER,50087,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,2022-09-23,DESERT
INVALID_FIELD:Foreign key external ID: dcs_20525 not found for field E2_Quote_Key__c in entity Opportunity:--,50276,44,ACTION FAB MP0-SD-138028,12.0,30.0,,,19678,EXP,"Panel 30.587""x28.989""x.75""
INVALID_FIELD:Foreign key external ID: dcs_20525 not found for field E2_Quote_Key__c in entity Opportunity:--,GR-16",DCS_93023,DCS_19678,POWDER,50090,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,2022-09-23,DESERT
INVALID_FIELD:Foreign key external ID: dcs_20555 not found for field E2_Quote_Key__c in entity Opportunity:--,50438,1,"COLUMNS (C1001) W14X90 7'1""",11.0,305.0,84836-01,,19700,WON,Sandblast & Powder Coat,DCS_93628,DCS_19700,POWDER,50336,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,2022-08-08,DESERT
INVALID_FIELD:Foreign key external ID: dcs_20555 not found for field E2_Quote_Key__c in entity Opportunity:--,50439,4,"COLUMNS (C1004) W14X90 7'1""",2.0,305.0,84836-04,,19700,WON,Sandblast & Powder Coat,DCS_93631,DCS_19700,POWDER,50339,Y,2023-04-18 09:02:22.550,DCS_QuoteDet.csv,2022-08-08,DESERT
